InventoryId,ScheduleId,CarrierCode,Dep_Key,FlightNumber,AircraftType,DepartureDate,DepartureDatetime,ArrivalDatetime,DepartureAirport,ArrivalAirport,TotalCapacity,TotalInventory,BookedInventory,Oversold,AvailableInventory,FirstClass,BusinessClass,PremiumEconomyClass,EconomyClass,FC_TotalInventory,FC_BookedInventory,FC_Oversold,FC_AvailableInventory,BC_TotalInventory,BC_BookedInventory,BC_Oversold,BC_AvailableInventory,PC_TotalInventory,PC_BookedInventory,PC_Oversold,PC_AvailableInventory,EC_TotalInventory,EC_BookedInventory,EC_Oversold,EC_AvailableInventory,FC_CD,BC_CD,PC_CD,EC_CD,canCancel,Status
INV-ZZ-1533160,SCH-ZZ-1589980,ZZ,ZZ20240520BOMDEL2019,2019.0,Airbus A320 Neo,05/20/2024,2024-05-20 16:42:00,2024-05-21 04:40:00,BOM,DEL,180.0,199,99,-81,100,18,36,54,72,21,10,8,11,41,20,16,21,65,32,22,33,81,40,32,41,"{'F': 6, 'P': 5}","{'C': 8, 'J': 7, 'Z': 6}","{'Q': 12, 'R': 9, 'S': 3, 'T': 2, 'H': 6, 'M': 1}","{'Y': 3, 'A': 5, 'B': 1, 'D': 2, 'E': 3, 'G': 4, 'I': 1, 'K': 4, 'L': 2, 'N': 3, 'O': 1, 'U': 5, 'V': 2, 'W': 2, 'X': 3}",FALSE,On Time
INV-ZZ-1555095,SCH-ZZ-2693534,ZZ,ZZ20240520MAACJB4341,4341.0,Boeing 757,05/20/2024,2024-05-20 17:09:00,2024-05-20 22:11:00,MAA,CJB,209.0,233,119,-90,114,20,41,62,83,24,12,8,12,45,23,18,22,72,37,25,35,99,51,32,48,"{'F': 7, 'P': 5}","{'C': 12, 'J': 4, 'Z': 6}","{'Q': 13, 'R': 10, 'S': 4, 'T': 2, 'H': 4, 'M': 2}","{'Y': 5, 'A': 5, 'B': 1, 'D': 3, 'E': 2, 'G': 4, 'I': 3, 'K': 6, 'L': 1, 'N': 3, 'O': 3, 'U': 4, 'V': 3, 'W': 2, 'X': 3}",FALSE,On Time
INV-ZZ-8447913,SCH-ZZ-8577412,ZZ,ZZ20240520GOIBOM4529,4529.0,Boeing 777-300,05/20/2024,2024-05-20 17:42:00,2024-05-20 19:44:00,GOI,BOM,360.0,407,215,-145,192,36,72,108,144,40,21,15,19,85,45,27,40,121,64,44,57,159,84,60,75,"{'F': 15, 'P': 4}","{'C': 17, 'J': 9, 'Z': 14}","{'Q': 20, 'R': 11, 'S': 4, 'T': 4, 'H': 14, 'M': 4}","{'Y': 7, 'A': 5, 'B': 4, 'D': 4, 'E': 5, 'G': 11, 'I': 2, 'K': 9, 'L': 4, 'N': 1, 'O': 5, 'U': 8, 'V': 3, 'W': 4, 'X': 3}",FALSE,On Time
INV-ZZ-1593278,SCH-ZZ-1849853,ZZ,ZZ20240520CCUMAA4688,4688.0,Airbus A320 Neo,05/20/2024,2024-05-20 19:36:00,2024-05-20 22:50:00,CCU,MAA,180.0,203,96,-84,107,18,36,54,72,20,9,9,11,40,19,17,21,62,29,25,33,83,39,33,44,"{'F': 8, 'P': 3}","{'C': 10, 'J': 9, 'Z': 2}","{'Q': 13, 'R': 8, 'S': 4, 'T': 0, 'H': 8, 'M': 0}","{'Y': 5, 'A': 4, 'B': 1, 'D': 3, 'E': 3, 'G': 5, 'I': 1, 'K': 4, 'L': 3, 'N': 2, 'O': 3, 'U': 4, 'V': 0, 'W': 3, 'X': 3}",FALSE,On Time
INV-ZZ-6819078,SCH-ZZ-8267287,ZZ,ZZ20240520PNQGOI2702,2702.0,Boeing 777,05/20/2024,2024-05-20 19:48:00,2024-05-21 05:09:00,PNQ,GOI,425.0,471,232,-193,239,42,85,127,170,50,25,17,25,95,47,38,48,151,74,53,77,196,97,73,99,"{'F': 15, 'P': 10}","{'C': 22, 'J': 13, 'Z': 13}","{'Q': 25, 'R': 16, 'S': 6, 'T': 4, 'H': 19, 'M': 7}","{'Y': 12, 'A': 13, 'B': 4, 'D': 4, 'E': 3, 'G': 12, 'I': 6, 'K': 10, 'L': 1, 'N': 4, 'O': 2, 'U': 13, 'V': 4, 'W': 6, 'X': 5}",FALSE,On Time
INV-ZZ-2244388,SCH-ZZ-9337638,ZZ,ZZ20240520MAACCU4647,4647.0,Airbus A321-200,05/20/2024,2024-05-20 20:34:00,2024-05-21 17:02:00,MAA,CCU,200.0,232,111,-89,121,20,40,60,80,24,11,9,13,45,22,18,23,71,34,26,37,89,43,37,46,"{'F': 7, 'P': 6}","{'C': 6, 'J': 7, 'Z': 10}","{'Q': 11, 'R': 10, 'S': 2, 'T': 4, 'H': 9, 'M': 1}","{'Y': 5, 'A': 6, 'B': 1, 'D': 2, 'E': 2, 'G': 5, 'I': 1, 'K': 6, 'L': 2, 'N': 2, 'O': 3, 'U': 5, 'V': 2, 'W': 2, 'X': 2}",FALSE,On Time
INV-ZZ-6239853,SCH-ZZ-6980436,ZZ,ZZ20240520BOMBLR3556,3556.0,Boeing 777,05/20/2024,2024-05-20 22:10:00,2024-05-21 05:46:00,BOM,BLR,425.0,471,257,-168,214,42,85,127,170,48,26,16,22,97,53,32,44,149,81,46,68,190,104,66,86,"{'F': 16, 'P': 6}","{'C': 20, 'J': 11, 'Z': 13}","{'Q': 31, 'R': 18, 'S': 0, 'T': 7, 'H': 10, 'M': 2}","{'Y': 9, 'A': 11, 'B': 5, 'D': 0, 'E': 5, 'G': 10, 'I': 3, 'K': 12, 'L': 4, 'N': 3, 'O': 4, 'U': 11, 'V': 4, 'W': 2, 'X': 3}",FALSE,On Time
INV-ZZ-6823401,SCH-ZZ-1646787,ZZ,ZZ20240520GOIPNQ4429,4429.0,BAe 146,05/20/2024,2024-05-20 22:10:00,2024-05-21 08:41:00,GOI,PNQ,91.0,102,48,-43,54,9,18,27,36,10,5,4,5,21,10,8,11,31,15,12,16,41,19,17,22,"{'F': 2, 'P': 3}","{'C': 4, 'J': 4, 'Z': 3}","{'Q': 6, 'R': 3, 'S': 0, 'T': 2, 'H': 3, 'M': 2}","{'Y': 3, 'A': 1, 'B': 1, 'D': 1, 'E': 1, 'G': 3, 'I': 1, 'K': 3, 'L': 1, 'N': 1, 'O': 1, 'U': 3, 'V': 1, 'W': 0, 'X': 1}",TRUE,On Time
INV-ZZ-4950060,SCH-ZZ-6036812,ZZ,ZZ20240520DELAMD2167,2167.0,Boeing 717,05/20/2024,2024-05-20 23:11:00,2024-05-21 00:42:00,DEL,AMD,100.0,111,57,-43,54,10,20,30,40,12,6,4,6,24,12,8,12,34,17,13,17,46,24,16,22,"{'F': 5, 'P': 1}","{'C': 6, 'J': 3, 'Z': 3}","{'Q': 7, 'R': 3, 'S': 1, 'T': 1, 'H': 5, 'M': 0}","{'Y': 2, 'A': 2, 'B': 0, 'D': 0, 'E': 0, 'G': 2, 'I': 2, 'K': 3, 'L': 2, 'N': 0, 'O': 2, 'U': 3, 'V': 2, 'W': 0, 'X': 2}",TRUE,On Time
INV-ZZ-2684728,SCH-ZZ-4079085,ZZ,ZZ20240521HYDBLR2887,2887.0,Airbus A321 Neo,05/21/2024,2024-05-21 00:30:00,2024-05-21 13:36:00,HYD,BLR,220.0,249,121,-99,128,22,44,66,88,25,12,10,13,53,26,18,27,74,36,30,38,102,50,38,52,"{'F': 7, 'P': 6}","{'C': 13, 'J': 6, 'Z': 8}","{'Q': 14, 'R': 8, 'S': 2, 'T': 5, 'H': 9, 'M': 0}","{'Y': 7, 'A': 5, 'B': 2, 'D': 3, 'E': 3, 'G': 7, 'I': 3, 'K': 6, 'L': 0, 'N': 2, 'O': 2, 'U': 5, 'V': 2, 'W': 2, 'X': 3}",FALSE,On Time
INV-ZZ-1420745,SCH-ZZ-9212586,ZZ,ZZ20240521AMDDEL3431,3431.0,Airbus A321-200,05/21/2024,2024-05-21 01:10:00,2024-05-21 07:07:00,AMD,DEL,200.0,225,113,-87,112,20,40,60,80,24,12,8,12,47,24,16,23,67,34,26,33,93,47,33,46,"{'F': 8, 'P': 4}","{'C': 9, 'J': 7, 'Z': 7}","{'Q': 12, 'R': 6, 'S': 0, 'T': 6, 'H': 7, 'M': 2}","{'Y': 5, 'A': 4, 'B': 3, 'D': 2, 'E': 1, 'G': 5, 'I': 1, 'K': 6, 'L': 3, 'N': 3, 'O': 3, 'U': 3, 'V': 2, 'W': 3, 'X': 2}",FALSE,On Time
INV-ZZ-4130402,SCH-ZZ-7145989,ZZ,ZZ20240521HYDCJB2914,2914.0,Boeing 787,05/21/2024,2024-05-21 01:16:00,2024-05-21 09:23:00,HYD,CJB,270.0,309,156,-114,153,27,54,81,108,31,16,11,15,64,32,22,32,95,48,33,47,123,62,46,61,"{'F': 8, 'P': 7}","{'C': 17, 'J': 8, 'Z': 7}","{'Q': 20, 'R': 10, 'S': 2, 'T': 4, 'H': 10, 'M': 1}","{'Y': 8, 'A': 8, 'B': 3, 'D': 3, 'E': 4, 'G': 7, 'I': 2, 'K': 7, 'L': 2, 'N': 3, 'O': 1, 'U': 5, 'V': 1, 'W': 4, 'X': 3}",FALSE,On Time
INV-ZZ-5116443,SCH-ZZ-2790389,ZZ,ZZ20240521GAUPNQ3723,3723.0,Boeing 717,05/21/2024,2024-05-21 01:26:00,2024-05-21 20:43:00,GAU,PNQ,100.0,119,64,-36,55,10,20,30,40,11,6,4,5,24,13,7,11,34,18,12,16,46,25,15,21,"{'F': 5, 'P': 0}","{'C': 4, 'J': 3, 'Z': 4}","{'Q': 5, 'R': 4, 'S': 2, 'T': 2, 'H': 3, 'M': 0}","{'Y': 3, 'A': 1, 'B': 2, 'D': 1, 'E': 0, 'G': 1, 'I': 1, 'K': 3, 'L': 1, 'N': 2, 'O': 0, 'U': 3, 'V': 2, 'W': 1, 'X': 0}",FALSE,On Time
INV-ZZ-7577593,SCH-ZZ-6469147,ZZ,ZZ20240521HYDAMD2299,2299.0,Airbus A321 Neo,05/21/2024,2024-05-21 01:59:00,2024-05-21 21:45:00,HYD,AMD,220.0,253,127,-93,126,22,44,66,88,26,13,9,13,49,25,19,24,75,38,28,37,99,50,38,49,"{'F': 5, 'P': 8}","{'C': 10, 'J': 7, 'Z': 7}","{'Q': 17, 'R': 12, 'S': 3, 'T': 1, 'H': 4, 'M': 0}","{'Y': 6, 'A': 5, 'B': 1, 'D': 3, 'E': 2, 'G': 7, 'I': 2, 'K': 7, 'L': 2, 'N': 2, 'O': 2, 'U': 7, 'V': 0, 'W': 2, 'X': 1}",FALSE,On Time
INV-ZZ-7710576,SCH-ZZ-7624092,ZZ,ZZ20240521BLRAMD4647,4647.0,ATR 72,05/21/2024,2024-05-21 03:34:00,2024-05-21 06:37:00,BLR,AMD,72.0,85,41,-31,44,7,14,21,28,8,4,3,4,16,8,6,8,23,11,10,12,32,15,13,17,"{'F': 2, 'P': 2}","{'C': 5, 'J': 1, 'Z': 2}","{'Q': 4, 'R': 3, 'S': 0, 'T': 1, 'H': 3, 'M': 1}","{'Y': 1, 'A': 2, 'B': 1, 'D': 1, 'E': 1, 'G': 1, 'I': 1, 'K': 2, 'L': 1, 'N': 1, 'O': 1, 'U': 2, 'V': 0, 'W': 1, 'X': 1}",FALSE,On Time
INV-ZZ-1226738,SCH-ZZ-4321829,ZZ,ZZ20240521HYDDEL2297,2297.0,Boeing 767,05/21/2024,2024-05-21 03:40:00,2024-05-21 06:55:00,HYD,DEL,278.0,309,145,-133,164,27,55,83,111,30,14,13,16,61,29,26,32,93,44,39,49,123,58,53,65,"{'F': 10, 'P': 6}","{'C': 16, 'J': 10, 'Z': 6}","{'Q': 16, 'R': 8, 'S': 6, 'T': 5, 'H': 11, 'M': 3}","{'Y': 6, 'A': 7, 'B': 3, 'D': 4, 'E': 3, 'G': 7, 'I': 4, 'K': 8, 'L': 3, 'N': 2, 'O': 3, 'U': 5, 'V': 3, 'W': 4, 'X': 3}",TRUE,On Time
INV-ZZ-5420790,SCH-ZZ-6755803,ZZ,ZZ20240521IDRHYD3455,3455.0,Boeing 777,05/21/2024,2024-05-21 03:41:00,2024-05-22 01:59:00,IDR,HYD,425.0,487,227,-198,260,42,85,127,170,47,22,20,25,102,48,37,54,149,69,58,80,191,89,81,102,"{'F': 15, 'P': 10}","{'C': 26, 'J': 12, 'Z': 16}","{'Q': 31, 'R': 16, 'S': 2, 'T': 7, 'H': 18, 'M': 6}","{'Y': 11, 'A': 12, 'B': 5, 'D': 6, 'E': 4, 'G': 12, 'I': 2, 'K': 9, 'L': 6, 'N': 5, 'O': 4, 'U': 12, 'V': 4, 'W': 5, 'X': 5}",FALSE,On Time
INV-ZZ-6836960,SCH-ZZ-8346803,ZZ,ZZ20240521BLRDEL2257,2257.0,Boeing 757,05/21/2024,2024-05-21 04:37:00,2024-05-21 18:55:00,BLR,DEL,209.0,235,124,-85,111,20,41,62,83,24,13,7,11,48,25,16,23,70,37,25,33,96,51,32,45,"{'F': 10, 'P': 1}","{'C': 11, 'J': 5, 'Z': 7}","{'Q': 13, 'R': 6, 'S': 0, 'T': 5, 'H': 7, 'M': 2}","{'Y': 5, 'A': 3, 'B': 2, 'D': 2, 'E': 3, 'G': 5, 'I': 3, 'K': 6, 'L': 2, 'N': 3, 'O': 1, 'U': 6, 'V': 1, 'W': 1, 'X': 2}",FALSE,On Time
INV-ZZ-3577191,SCH-ZZ-3838342,ZZ,ZZ20240521HYDCCU3772,3772.0,Boeing 767,05/21/2024,2024-05-21 05:58:00,2024-05-22 03:23:00,HYD,CCU,278.0,307,144,-134,163,27,55,83,111,31,15,12,16,64,30,25,34,93,44,39,49,126,59,52,67,"{'F': 10, 'P': 6}","{'C': 18, 'J': 9, 'Z': 7}","{'Q': 21, 'R': 13, 'S': 3, 'T': 3, 'H': 9, 'M': 0}","{'Y': 6, 'A': 8, 'B': 0, 'D': 3, 'E': 3, 'G': 8, 'I': 3, 'K': 8, 'L': 0, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}",FALSE,On Time
INV-ZZ-9667447,SCH-ZZ-5381276,ZZ,ZZ20240521JAIDEL3278,3278.0,Boeing 757,05/21/2024,2024-05-21 06:41:00,2024-05-22 02:14:00,JAI,DEL,209.0,239,121,-88,118,20,41,62,83,23,12,8,11,48,24,17,24,72,36,26,36,95,48,35,47,"{'F': 11, 'P': 0}","{'C': 12, 'J': 5, 'Z': 7}","{'Q': 15, 'R': 5, 'S': 0, 'T': 2, 'H': 12, 'M': 2}","{'Y': 5, 'A': 6, 'B': 3, 'D': 1, 'E': 2, 'G': 6, 'I': 3, 'K': 5, 'L': 2, 'N': 3, 'O': 2, 'U': 5, 'V': 0, 'W': 2, 'X': 2}",TRUE,On Time
INV-ZZ-4546145,SCH-ZZ-2590363,ZZ,ZZ20240521HYDDEL2294,2294.0,Boeing 757,05/21/2024,2024-05-21 06:49:00,2024-05-22 06:20:00,HYD,DEL,209.0,248,118,-91,130,20,41,62,83,24,11,9,13,48,23,18,25,74,35,27,39,99,47,36,52,"{'F': 9, 'P': 4}","{'C': 10, 'J': 6, 'Z': 9}","{'Q': 14, 'R': 10, 'S': 3, 'T': 0, 'H': 9, 'M': 3}","{'Y': 6, 'A': 6, 'B': 2, 'D': 3, 'E': 3, 'G': 4, 'I': 3, 'K': 6, 'L': 3, 'N': 2, 'O': 2, 'U': 4, 'V': 3, 'W': 3, 'X': 2}",FALSE,On Time
INV-ZZ-3305796,SCH-ZZ-2045025,ZZ,ZZ20240521DELAMD2973,2973.0,Boeing 717,05/21/2024,2024-05-21 07:12:00,2024-05-22 04:27:00,DEL,AMD,100.0,116,63,-37,53,10,20,30,40,11,6,4,5,24,13,7,11,34,18,12,16,46,25,15,21,"{'F': 1, 'P': 4}","{'C': 5, 'J': 2, 'Z': 4}","{'Q': 5, 'R': 4, 'S': 0, 'T': 2, 'H': 4, 'M': 1}","{'Y': 1, 'A': 2, 'B': 2, 'D': 1, 'E': 1, 'G': 2, 'I': 2, 'K': 3, 'L': 2, 'N': 0, 'O': 2, 'U': 2, 'V': 0, 'W': 0, 'X': 1}",FALSE,On Time
INV-ZZ-9567743,SCH-ZZ-4227852,ZZ,ZZ20240521GOIBOM2453,2453.0,Airbus A320 Neo,05/21/2024,2024-05-21 08:27:00,2024-05-21 13:54:00,GOI,BOM,180.0,202,109,-71,93,18,36,54,72,21,11,7,10,42,23,13,19,62,33,21,29,82,44,28,38,"{'F': 6, 'P': 4}","{'C': 5, 'J': 7, 'Z': 7}","{'Q': 11, 'R': 7, 'S': 2, 'T': 0, 'H': 6, 'M': 3}","{'Y': 5, 'A': 5, 'B': 2, 'D': 0, 'E': 3, 'G': 5, 'I': 1, 'K': 3, 'L': 1, 'N': 2, 'O': 2, 'U': 4, 'V': 1, 'W': 2, 'X': 2}",FALSE,On Time
INV-ZZ-7994737,SCH-ZZ-3527980,ZZ,ZZ20240521CJBHYD2679,2679.0,Boeing 787,05/21/2024,2024-05-21 08:36:00,2024-05-21 22:45:00,CJB,HYD,270.0,306,144,-126,162,27,54,81,108,32,15,12,17,63,30,24,33,92,43,38,49,122,57,51,65,"{'F': 11, 'P': 6}","{'C': 16, 'J': 8, 'Z': 9}","{'Q': 20, 'R': 12, 'S': 0, 'T': 4, 'H': 8, 'M': 5}","{'Y': 8, 'A': 8, 'B': 3, 'D': 2, 'E': 4, 'G': 7, 'I': 3, 'K': 5, 'L': 3, 'N': 3, 'O': 2, 'U': 6, 'V': 4, 'W': 3, 'X': 4}",TRUE,On Time
INV-ZZ-3705458,SCH-ZZ-3608272,ZZ,ZZ20240521AMDHYD4341,4341.0,Airbus A320-200,05/21/2024,2024-05-21 09:32:00,2024-05-21 16:53:00,AMD,HYD,150.0,170,80,-70,90,15,30,45,60,18,8,7,10,34,16,14,18,50,24,21,26,69,32,28,37,"{'F': 5, 'P': 5}","{'C': 7, 'J': 6, 'Z': 5}","{'Q': 11, 'R': 7, 'S': 3, 'T': 0, 'H': 5, 'M': 0}","{'Y': 4, 'A': 4, 'B': 2, 'D': 2, 'E': 2, 'G': 4, 'I': 2, 'K': 4, 'L': 2, 'N': 1, 'O': 2, 'U': 3, 'V': 1, 'W': 2, 'X': 2}",FALSE,On Time
INV-ZZ-2187595,SCH-ZZ-1122041,ZZ,ZZ20240521AMDBLR4957,4957.0,Airbus A320 Neo,05/21/2024,2024-05-21 10:19:00,2024-05-21 21:50:00,AMD,BLR,180.0,202,100,-80,102,18,36,54,72,21,10,8,11,40,20,16,20,64,32,22,32,86,43,29,43,"{'F': 10, 'P': 1}","{'C': 8, 'J': 4, 'Z': 8}","{'Q': 13, 'R': 9, 'S': 0, 'T': 1, 'H': 9, 'M': 0}","{'Y': 4, 'A': 5, 'B': 3, 'D': 2, 'E': 3, 'G': 4, 'I': 3, 'K': 4, 'L': 2, 'N': 0, 'O': 2, 'U': 5, 'V': 2, 'W': 2, 'X': 2}",FALSE,On Time
INV-ZZ-4593004,SCH-ZZ-3400127,ZZ,ZZ20240521AMDHYD2223,2223.0,Boeing 777,05/21/2024,2024-05-21 10:52:00,2024-05-21 19:30:00,AMD,HYD,425.0,500,254,-171,246,42,85,127,170,47,24,18,23,99,50,35,49,149,76,51,73,199,101,69,98,"{'F': 16, 'P': 7}","{'C': 26, 'J': 13, 'Z': 10}","{'Q': 30, 'R': 17, 'S': 4, 'T': 2, 'H': 14, 'M': 6}","{'Y': 11, 'A': 12, 'B': 3, 'D': 5, 'E': 4, 'G': 11, 'I': 4, 'K': 12, 'L': 3, 'N': 5, 'O': 2, 'U': 13, 'V': 4, 'W': 6, 'X': 3}",FALSE,On Time
INV-ZZ-7678248,SCH-ZZ-1839422,ZZ,ZZ20240521AMDMAA4140,4140.0,Boeing 787,05/21/2024,2024-05-21 13:19:00,2024-05-21 15:02:00,AMD,MAA,270.0,322,167,-103,155,27,54,81,108,32,17,10,15,64,33,21,31,95,49,32,46,122,63,45,59,"{'F': 7, 'P': 8}","{'C': 12, 'J': 10, 'Z': 9}","{'Q': 16, 'R': 9, 'S': 2, 'T': 4, 'H': 9, 'M': 6}","{'Y': 7, 'A': 7, 'B': 3, 'D': 4, 'E': 3, 'G': 6, 'I': 4, 'K': 5, 'L': 2, 'N': 3, 'O': 2, 'U': 8, 'V': 2, 'W': 1, 'X': 2}",FALSE,On Time
INV-ZZ-1155599,SCH-ZZ-2922736,ZZ,ZZ20240521BOMPNQ2977,2977.0,BAe 146,05/21/2024,2024-05-21 14:12:00,2024-05-21 16:17:00,BOM,PNQ,91.0,102,54,-37,48,9,18,27,36,11,6,3,5,20,11,7,9,32,17,10,15,41,22,14,19,"{'F': 3, 'P': 2}","{'C': 2, 'J': 5, 'Z': 2}","{'Q': 6, 'R': 3, 'S': 2, 'T': 1, 'H': 1, 'M': 2}","{'Y': 2, 'A': 3, 'B': 1, 'D': 1, 'E': 0, 'G': 2, 'I': 0, 'K': 3, 'L': 1, 'N': 0, 'O': 1, 'U': 3, 'V': 1, 'W': 0, 'X': 1}",FALSE,On Time
INV-ZZ-2253993,SCH-ZZ-4295870,ZZ,ZZ20240521BLRHYD2811,2811.0,Boeing 717,05/21/2024,2024-05-21 14:16:00,2024-05-22 07:15:00,BLR,HYD,100.0,119,57,-43,62,10,20,30,40,11,5,5,6,23,11,9,12,33,16,14,17,46,22,18,24,"{'F': 5, 'P': 1}","{'C': 5, 'J': 4, 'Z': 3}","{'Q': 5, 'R': 4, 'S': 0, 'T': 2, 'H': 6, 'M': 0}","{'Y': 3, 'A': 2, 'B': 1, 'D': 2, 'E': 2, 'G': 1, 'I': 1, 'K': 1, 'L': 2, 'N': 0, 'O': 1, 'U': 3, 'V': 2, 'W': 1, 'X': 2}",FALSE,On Time
INV-ZZ-9565992,SCH-ZZ-5716505,ZZ,ZZ20240521HYDAMD4335,4335.0,Airbus A321-200,05/21/2024,2024-05-21 14:19:00,2024-05-22 11:51:00,HYD,AMD,200.0,231,115,-85,116,20,40,60,80,23,11,9,12,46,23,17,23,69,34,26,35,94,47,33,47,"{'F': 9, 'P': 3}","{'C': 9, 'J': 8, 'Z': 6}","{'Q': 16, 'R': 4, 'S': 2, 'T': 2, 'H': 7, 'M': 4}","{'Y': 5, 'A': 6, 'B': 1, 'D': 3, 'E': 3, 'G': 6, 'I': 2, 'K': 4, 'L': 2, 'N': 2, 'O': 2, 'U': 6, 'V': 2, 'W': 1, 'X': 2}",FALSE,On Time
INV-ZZ-3531803,SCH-ZZ-5840327,ZZ,ZZ20240521IDRHYD2795,2795.0,Airbus A321 Neo,05/21/2024,2024-05-21 14:29:00,2024-05-22 02:10:00,IDR,HYD,220.0,261,142,-78,119,22,44,66,88,26,14,8,12,49,27,17,22,77,42,24,35,101,55,33,46,"{'F': 9, 'P': 3}","{'C': 12, 'J': 8, 'Z': 2}","{'Q': 16, 'R': 10, 'S': 1, 'T': 2, 'H': 4, 'M': 2}","{'Y': 6, 'A': 6, 'B': 1, 'D': 1, 'E': 2, 'G': 3, 'I': 3, 'K': 7, 'L': 1, 'N': 3, 'O': 1, 'U': 6, 'V': 1, 'W': 2, 'X': 3}",FALSE,On Time
INV-ZZ-6580254,SCH-ZZ-1748092,ZZ,ZZ20240521AMDHYD4780,4780.0,BAe 146,05/21/2024,2024-05-21 14:44:00,2024-05-22 09:52:00,AMD,HYD,91.0,103,56,-35,47,9,18,27,36,10,5,4,5,21,11,7,10,30,16,11,14,42,23,13,19,"{'F': 3, 'P': 2}","{'C': 4, 'J': 1, 'Z': 5}","{'Q': 7, 'R': 1, 'S': 0, 'T': 1, 'H': 3, 'M': 2}","{'Y': 3, 'A': 2, 'B': 0, 'D': 1, 'E': 1, 'G': 3, 'I': 0, 'K': 2, 'L': 1, 'N': 1, 'O': 1, 'U': 3, 'V': 0, 'W': 0, 'X': 1}",FALSE,On Time
INV-ZZ-8435346,SCH-ZZ-8796700,ZZ,ZZ20240521CCUBLR3294,3294.0,Airbus A320-200,05/21/2024,2024-05-21 14:54:00,2024-05-22 11:38:00,CCU,BLR,150.0,172,85,-65,87,15,30,45,60,17,8,7,9,34,17,13,17,50,25,20,25,70,34,26,36,"{'F': 7, 'P': 2}","{'C': 8, 'J': 5, 'Z': 4}","{'Q': 10, 'R': 6, 'S': 2, 'T': 0, 'H': 5, 'M': 2}","{'Y': 3, 'A': 4, 'B': 2, 'D': 2, 'E': 2, 'G': 4, 'I': 2, 'K': 4, 'L': 1, 'N': 0, 'O': 2, 'U': 4, 'V': 2, 'W': 2, 'X': 2}",FALSE,On Time
INV-ZZ-9199013,SCH-ZZ-5335207,ZZ,ZZ20240521BOMHYD2933,2933.0,Boeing 757,05/21/2024,2024-05-21 14:57:00,2024-05-21 20:14:00,BOM,HYD,209.0,230,123,-86,107,20,41,62,83,23,12,8,11,46,25,16,21,69,37,25,32,95,51,32,44,"{'F': 6, 'P': 5}","{'C': 8, 'J': 5, 'Z': 8}","{'Q': 12, 'R': 6, 'S': 3, 'T': 1, 'H': 7, 'M': 3}","{'Y': 5, 'A': 5, 'B': 3, 'D': 3, 'E': 2, 'G': 5, 'I': 3, 'K': 6, 'L': 2, 'N': 3, 'O': 0, 'U': 3, 'V': 2, 'W': 1, 'X': 1}",FALSE,On Time
INV-ZZ-2501834,SCH-ZZ-9748991,ZZ,ZZ20240521MAABOM3117,3117.0,ATR 72,05/21/2024,2024-05-21 15:49:00,2024-05-21 21:43:00,MAA,BOM,72.0,84,43,-29,41,7,14,21,28,8,4,3,4,16,8,6,8,25,13,8,12,33,17,11,16,"{'F': 4, 'P': 0}","{'C': 5, 'J': 3, 'Z': 0}","{'Q': 5, 'R': 3, 'S': 2, 'T': 0, 'H': 1, 'M': 1}","{'Y': 2, 'A': 2, 'B': 1, 'D': 0, 'E': 0, 'G': 2, 'I': 1, 'K': 2, 'L': 0, 'N': 1, 'O': 0, 'U': 2, 'V': 1, 'W': 1, 'X': 1}",TRUE,On Time
INV-ZZ-3258972,SCH-ZZ-5156445,ZZ,ZZ20240521AMDBLR3782,3782.0,Boeing 787,05/21/2024,2024-05-21 15:57:00,2024-05-22 07:24:00,AMD,BLR,270.0,321,162,-108,159,27,54,81,108,31,16,11,15,62,31,23,31,91,46,35,45,123,62,46,61,"{'F': 9, 'P': 6}","{'C': 15, 'J': 10, 'Z': 6}","{'Q': 19, 'R': 11, 'S': 2, 'T': 4, 'H': 8, 'M': 1}","{'Y': 7, 'A': 6, 'B': 3, 'D': 3, 'E': 2, 'G': 8, 'I': 3, 'K': 6, 'L': 2, 'N': 4, 'O': 4, 'U': 5, 'V': 2, 'W': 3, 'X': 3}",FALSE,On Time
INV-ZZ-3253326,SCH-ZZ-9040445,ZZ,ZZ20240521CCUBOM3274,3274.0,Boeing 717,05/21/2024,2024-05-21 19:38:00,2024-05-22 06:17:00,CCU,BOM,100.0,114,54,-46,60,10,20,30,40,11,5,5,6,23,11,9,12,33,16,14,17,45,21,19,24,"{'F': 4, 'P': 2}","{'C': 7, 'J': 3, 'Z': 2}","{'Q': 7, 'R': 3, 'S': 1, 'T': 2, 'H': 2, 'M': 2}","{'Y': 1, 'A': 2, 'B': 0, 'D': 2, 'E': 1, 'G': 3, 'I': 1, 'K': 3, 'L': 1, 'N': 2, 'O': 1, 'U': 3, 'V': 2, 'W': 0, 'X': 2}",TRUE,On Time
