InventoryId,ScheduleId,FlightNumber,AircraftType,DepartureDate,ArrivalDate,DepartureAirport,ArrivalAirport,TotalCapacity,TotalInventory,BookedInventory,Oversold,AvailableInventory,FirstClass,BusinessClass,PremiumEconomyClass,EconomyClass,FC_TotalInventory,FC_BookedInventory,FC_Oversold,FC_AvailableInventory,BC_TotalInventory,BC_BookedInventory,BC_Oversold,BC_AvailableInventory,PC_TotalInventory,PC_BookedInventory,PC_Oversold,PC_AvailableInventory,EC_TotalInventory,EC_BookedInventory,EC_Oversold,EC_AvailableInventory,FC_CD,BC_CD,PC_CD,EC_CD
INV-ZZ-1166806,SCH-ZZ-4332641,4763,Airbus A320-200,12/22/2023,12/22/2023,AMD,CNN,150,167,155,5,12,15,30,45,60,17,16,-1,1,34,32,-2,2,50,47,-2,3,69,64,-4,5,"{'F': 9, 'P': 6}","{'C': 12, 'J': 9, 'Z': 9}","{'Q': 14, 'R': 9, 'S': 4, 'T': 4, 'H': 9, 'M': 4}","{'Y': 4, 'A': 4, 'B': 2, 'D': 2, 'E': 2, 'G': 4, 'I': 2, 'K': 4, 'L': 2, 'N': 2, 'O': 2, 'U': 4, 'V': 2, 'W': 2, 'X': 2}"
INV-ZZ-5968430,SCH-ZZ-4332641,4763,Airbus A320-200,12/23/2023,12/23/2023,AMD,CNN,150,176,162,12,14,15,30,45,60,18,17,-2,1,33,30,0,3,50,46,-1,4,72,66,-6,6,"{'F': 9, 'P': 6}","{'C': 12, 'J': 9, 'Z': 9}","{'Q': 14, 'R': 9, 'S': 4, 'T': 4, 'H': 9, 'M': 4}","{'Y': 4, 'A': 4, 'B': 2, 'D': 2, 'E': 2, 'G': 4, 'I': 2, 'K': 4, 'L': 2, 'N': 2, 'O': 2, 'U': 4, 'V': 2, 'W': 2, 'X': 2}"
INV-ZZ-1445536,SCH-ZZ-2192077,2069,Boeing 787,12/11/2023,12/11/2023,BLR,TRV,270,302,279,9,23,27,54,81,108,32,30,-3,2,61,56,-2,5,95,88,-7,7,121,112,-4,9,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-1686932,SCH-ZZ-2192077,2069,Boeing 787,12/13/2023,12/13/2023,BLR,TRV,270,297,260,-10,37,27,54,81,108,31,27,0,4,65,57,-3,8,92,81,0,11,127,111,-3,16,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-4028036,SCH-ZZ-2192077,2069,Boeing 787,12/14/2023,12/14/2023,BLR,TRV,270,323,282,12,41,27,54,81,108,30,26,1,4,61,53,1,8,97,85,-4,12,121,106,2,15,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-8312067,SCH-ZZ-2192077,2069,Boeing 787,12/15/2023,12/15/2023,BLR,TRV,270,318,273,3,45,27,54,81,108,31,27,0,4,61,52,2,9,92,79,2,13,128,110,-2,18,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-7440523,SCH-ZZ-6592378,4341,Boeing 717,12/15/2023,12/15/2023,TRV,CCU,100,110,103,3,7,10,20,30,40,11,10,0,1,24,22,-2,2,34,32,-2,2,45,42,-2,3,"{'F': 6, 'P': 4}","{'C': 8, 'J': 6, 'Z': 6}","{'Q': 9, 'R': 6, 'S': 3, 'T': 3, 'H': 6, 'M': 3}","{'Y': 3, 'A': 3, 'B': 2, 'D': 2, 'E': 2, 'G': 3, 'I': 2, 'K': 3, 'L': 2, 'N': 2, 'O': 2, 'U': 3, 'V': 2, 'W': 2, 'X': 2}"
INV-ZZ-8458597,SCH-ZZ-6592378,4341,Boeing 717,12/16/2023,12/16/2023,TRV,CCU,100,115,99,-1,16,10,20,30,40,11,9,1,2,22,19,1,3,35,30,0,5,47,40,0,7,"{'F': 6, 'P': 4}","{'C': 8, 'J': 6, 'Z': 6}","{'Q': 9, 'R': 6, 'S': 3, 'T': 3, 'H': 6, 'M': 3}","{'Y': 3, 'A': 3, 'B': 2, 'D': 2, 'E': 2, 'G': 3, 'I': 2, 'K': 3, 'L': 2, 'N': 2, 'O': 2, 'U': 3, 'V': 2, 'W': 2, 'X': 2}"
INV-ZZ-9118591,SCH-ZZ-6592378,4341,Boeing 717,12/18/2023,12/18/2023,TRV,CCU,100,112,103,3,9,10,20,30,40,12,11,-1,1,22,20,0,2,33,30,0,3,46,42,-2,4,"{'F': 6, 'P': 4}","{'C': 8, 'J': 6, 'Z': 6}","{'Q': 9, 'R': 6, 'S': 3, 'T': 3, 'H': 6, 'M': 3}","{'Y': 3, 'A': 3, 'B': 2, 'D': 2, 'E': 2, 'G': 3, 'I': 2, 'K': 3, 'L': 2, 'N': 2, 'O': 2, 'U': 3, 'V': 2, 'W': 2, 'X': 2}"
INV-ZZ-8909663,SCH-ZZ-6592378,4341,Boeing 717,12/21/2023,12/21/2023,TRV,CCU,100,118,107,7,11,10,20,30,40,11,10,0,1,23,21,-1,2,35,32,-2,3,47,42,-2,5,"{'F': 6, 'P': 4}","{'C': 8, 'J': 6, 'Z': 6}","{'Q': 9, 'R': 6, 'S': 3, 'T': 3, 'H': 6, 'M': 3}","{'Y': 3, 'A': 3, 'B': 2, 'D': 2, 'E': 2, 'G': 3, 'I': 2, 'K': 3, 'L': 2, 'N': 2, 'O': 2, 'U': 3, 'V': 2, 'W': 2, 'X': 2}"
INV-ZZ-7393732,SCH-ZZ-6592378,4341,Boeing 717,12/22/2023,12/22/2023,TRV,CCU,100,115,96,-4,19,10,20,30,40,11,9,1,2,24,20,0,4,33,28,2,5,47,39,1,8,"{'F': 6, 'P': 4}","{'C': 8, 'J': 6, 'Z': 6}","{'Q': 9, 'R': 6, 'S': 3, 'T': 3, 'H': 6, 'M': 3}","{'Y': 3, 'A': 3, 'B': 2, 'D': 2, 'E': 2, 'G': 3, 'I': 2, 'K': 3, 'L': 2, 'N': 2, 'O': 2, 'U': 3, 'V': 2, 'W': 2, 'X': 2}"
INV-ZZ-6907640,SCH-ZZ-4016963,4830,ATR 72,12/23/2023,12/23/2023,GAU,BOM,72,84,68,-4,16,7,14,21,28,8,6,1,2,17,14,0,3,24,19,2,5,33,27,1,6,"{'F': 4, 'P': 3}","{'C': 6, 'J': 4, 'Z': 4}","{'Q': 6, 'R': 4, 'S': 2, 'T': 2, 'H': 4, 'M': 2}","{'Y': 2, 'A': 2, 'B': 1, 'D': 1, 'E': 1, 'G': 2, 'I': 1, 'K': 2, 'L': 1, 'N': 1, 'O': 1, 'U': 2, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-8573874,SCH-ZZ-4016963,4830,ATR 72,12/25/2023,12/25/2023,GAU,BOM,72,85,74,2,11,7,14,21,28,8,7,0,1,16,14,0,2,24,21,0,3,32,28,0,4,"{'F': 4, 'P': 3}","{'C': 6, 'J': 4, 'Z': 4}","{'Q': 6, 'R': 4, 'S': 2, 'T': 2, 'H': 4, 'M': 2}","{'Y': 2, 'A': 2, 'B': 1, 'D': 1, 'E': 1, 'G': 2, 'I': 1, 'K': 2, 'L': 1, 'N': 1, 'O': 1, 'U': 2, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-6315145,SCH-ZZ-4016963,4830,ATR 72,12/27/2023,12/27/2023,GAU,BOM,72,81,70,-2,11,7,14,21,28,8,7,0,1,15,13,1,2,24,21,0,3,32,28,0,4,"{'F': 4, 'P': 3}","{'C': 6, 'J': 4, 'Z': 4}","{'Q': 6, 'R': 4, 'S': 2, 'T': 2, 'H': 4, 'M': 2}","{'Y': 2, 'A': 2, 'B': 1, 'D': 1, 'E': 1, 'G': 2, 'I': 1, 'K': 2, 'L': 1, 'N': 1, 'O': 1, 'U': 2, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-3551708,SCH-ZZ-3013947,3417,Airbus A320-200,12/24/2023,12/24/2023,CNN,MAA,150,175,140,-10,35,15,30,45,60,17,14,1,3,35,28,2,7,52,42,3,10,70,56,4,14,"{'F': 9, 'P': 6}","{'C': 12, 'J': 9, 'Z': 9}","{'Q': 14, 'R': 9, 'S': 4, 'T': 4, 'H': 9, 'M': 4}","{'Y': 4, 'A': 4, 'B': 2, 'D': 2, 'E': 2, 'G': 4, 'I': 2, 'K': 4, 'L': 2, 'N': 2, 'O': 2, 'U': 4, 'V': 2, 'W': 2, 'X': 2}"
INV-ZZ-9987381,SCH-ZZ-3013947,3417,Airbus A320-200,12/25/2023,12/25/2023,CNN,MAA,150,174,160,10,14,15,30,45,60,17,16,-1,1,36,33,-3,3,53,49,-4,4,67,62,-2,5,"{'F': 9, 'P': 6}","{'C': 12, 'J': 9, 'Z': 9}","{'Q': 14, 'R': 9, 'S': 4, 'T': 4, 'H': 9, 'M': 4}","{'Y': 4, 'A': 4, 'B': 2, 'D': 2, 'E': 2, 'G': 4, 'I': 2, 'K': 4, 'L': 2, 'N': 2, 'O': 2, 'U': 4, 'V': 2, 'W': 2, 'X': 2}"
INV-ZZ-6767886,SCH-ZZ-3013947,3417,Airbus A320-200,12/27/2023,12/27/2023,CNN,MAA,150,174,148,-2,26,15,30,45,60,17,14,1,3,35,30,0,5,53,45,0,8,69,59,1,10,"{'F': 9, 'P': 6}","{'C': 12, 'J': 9, 'Z': 9}","{'Q': 14, 'R': 9, 'S': 4, 'T': 4, 'H': 9, 'M': 4}","{'Y': 4, 'A': 4, 'B': 2, 'D': 2, 'E': 2, 'G': 4, 'I': 2, 'K': 4, 'L': 2, 'N': 2, 'O': 2, 'U': 4, 'V': 2, 'W': 2, 'X': 2}"
INV-ZZ-6656663,SCH-ZZ-3013947,3417,Airbus A320-200,12/28/2023,12/28/2023,CNN,MAA,150,165,135,-15,30,15,30,45,60,18,15,0,3,35,29,1,6,50,41,4,9,66,54,6,12,"{'F': 9, 'P': 6}","{'C': 12, 'J': 9, 'Z': 9}","{'Q': 14, 'R': 9, 'S': 4, 'T': 4, 'H': 9, 'M': 4}","{'Y': 4, 'A': 4, 'B': 2, 'D': 2, 'E': 2, 'G': 4, 'I': 2, 'K': 4, 'L': 2, 'N': 2, 'O': 2, 'U': 4, 'V': 2, 'W': 2, 'X': 2}"
INV-ZZ-1729337,SCH-ZZ-3013947,3417,Airbus A320-200,12/29/2023,12/29/2023,CNN,MAA,150,166,147,-3,19,15,30,45,60,17,15,0,2,35,31,-1,4,50,44,1,6,67,59,1,8,"{'F': 9, 'P': 6}","{'C': 12, 'J': 9, 'Z': 9}","{'Q': 14, 'R': 9, 'S': 4, 'T': 4, 'H': 9, 'M': 4}","{'Y': 4, 'A': 4, 'B': 2, 'D': 2, 'E': 2, 'G': 4, 'I': 2, 'K': 4, 'L': 2, 'N': 2, 'O': 2, 'U': 4, 'V': 2, 'W': 2, 'X': 2}"
INV-ZZ-9325335,SCH-ZZ-3013947,3417,Airbus A320-200,12/31/2023,12/31/2023,CNN,MAA,150,175,139,-11,36,15,30,45,60,17,14,1,3,36,29,1,7,52,41,4,11,69,55,5,14,"{'F': 9, 'P': 6}","{'C': 12, 'J': 9, 'Z': 9}","{'Q': 14, 'R': 9, 'S': 4, 'T': 4, 'H': 9, 'M': 4}","{'Y': 4, 'A': 4, 'B': 2, 'D': 2, 'E': 2, 'G': 4, 'I': 2, 'K': 4, 'L': 2, 'N': 2, 'O': 2, 'U': 4, 'V': 2, 'W': 2, 'X': 2}"
INV-ZZ-2085988,SCH-ZZ-9094190,3686,Boeing 777,12/18/2023,12/18/2023,COK,DEL,425,498,462,37,36,42,85,127,170,50,46,-4,4,98,91,-6,7,147,136,-9,11,190,176,-6,14,"{'F': 25, 'P': 17}","{'C': 34, 'J': 26, 'Z': 26}","{'Q': 38, 'R': 25, 'S': 13, 'T': 13, 'H': 25, 'M': 13}","{'Y': 13, 'A': 13, 'B': 6, 'D': 6, 'E': 6, 'G': 13, 'I': 6, 'K': 13, 'L': 6, 'N': 6, 'O': 6, 'U': 13, 'V': 6, 'W': 6, 'X': 6}"
INV-ZZ-2640504,SCH-ZZ-9094190,3686,Boeing 777,12/19/2023,12/19/2023,COK,DEL,425,477,444,19,33,42,85,127,170,47,44,-2,3,96,89,-4,7,143,133,-6,10,193,180,-10,13,"{'F': 25, 'P': 17}","{'C': 34, 'J': 26, 'Z': 26}","{'Q': 38, 'R': 25, 'S': 13, 'T': 13, 'H': 25, 'M': 13}","{'Y': 13, 'A': 13, 'B': 6, 'D': 6, 'E': 6, 'G': 13, 'I': 6, 'K': 13, 'L': 6, 'N': 6, 'O': 6, 'U': 13, 'V': 6, 'W': 6, 'X': 6}"
INV-ZZ-3399663,SCH-ZZ-9094190,3686,Boeing 777,12/21/2023,12/21/2023,COK,DEL,425,481,423,-2,58,42,85,127,170,47,41,1,6,99,87,-2,12,146,129,-2,17,198,174,-4,24,"{'F': 25, 'P': 17}","{'C': 34, 'J': 26, 'Z': 26}","{'Q': 38, 'R': 25, 'S': 13, 'T': 13, 'H': 25, 'M': 13}","{'Y': 13, 'A': 13, 'B': 6, 'D': 6, 'E': 6, 'G': 13, 'I': 6, 'K': 13, 'L': 6, 'N': 6, 'O': 6, 'U': 13, 'V': 6, 'W': 6, 'X': 6}"
INV-ZZ-1595623,SCH-ZZ-9094190,3686,Boeing 777,12/22/2023,12/22/2023,COK,DEL,425,497,405,-20,92,42,85,127,170,50,41,1,9,98,80,5,18,152,124,3,28,194,158,12,36,"{'F': 25, 'P': 17}","{'C': 34, 'J': 26, 'Z': 26}","{'Q': 38, 'R': 25, 'S': 13, 'T': 13, 'H': 25, 'M': 13}","{'Y': 13, 'A': 13, 'B': 6, 'D': 6, 'E': 6, 'G': 13, 'I': 6, 'K': 13, 'L': 6, 'N': 6, 'O': 6, 'U': 13, 'V': 6, 'W': 6, 'X': 6}"
INV-ZZ-4985074,SCH-ZZ-9094190,3686,Boeing 777,12/24/2023,12/24/2023,COK,DEL,425,479,397,-28,82,42,85,127,170,50,41,1,9,96,80,5,16,151,125,2,26,199,165,5,34,"{'F': 25, 'P': 17}","{'C': 34, 'J': 26, 'Z': 26}","{'Q': 38, 'R': 25, 'S': 13, 'T': 13, 'H': 25, 'M': 13}","{'Y': 13, 'A': 13, 'B': 6, 'D': 6, 'E': 6, 'G': 13, 'I': 6, 'K': 13, 'L': 6, 'N': 6, 'O': 6, 'U': 13, 'V': 6, 'W': 6, 'X': 6}"
INV-ZZ-3956076,SCH-ZZ-9094190,3686,Boeing 777,12/25/2023,12/25/2023,COK,DEL,425,492,453,28,39,42,85,127,170,49,45,-3,4,95,88,-3,7,142,131,-4,11,194,179,-9,15,"{'F': 25, 'P': 17}","{'C': 34, 'J': 26, 'Z': 26}","{'Q': 38, 'R': 25, 'S': 13, 'T': 13, 'H': 25, 'M': 13}","{'Y': 13, 'A': 13, 'B': 6, 'D': 6, 'E': 6, 'G': 13, 'I': 6, 'K': 13, 'L': 6, 'N': 6, 'O': 6, 'U': 13, 'V': 6, 'W': 6, 'X': 6}"
INV-ZZ-6351149,SCH-ZZ-9094190,3686,Boeing 777,12/26/2023,12/26/2023,COK,DEL,425,506,433,8,73,42,85,127,170,48,41,1,7,94,80,5,14,145,124,3,21,196,168,2,28,"{'F': 25, 'P': 17}","{'C': 34, 'J': 26, 'Z': 26}","{'Q': 38, 'R': 25, 'S': 13, 'T': 13, 'H': 25, 'M': 13}","{'Y': 13, 'A': 13, 'B': 6, 'D': 6, 'E': 6, 'G': 13, 'I': 6, 'K': 13, 'L': 6, 'N': 6, 'O': 6, 'U': 13, 'V': 6, 'W': 6, 'X': 6}"
INV-ZZ-4736366,SCH-ZZ-9094190,3686,Boeing 777,12/28/2023,12/28/2023,COK,DEL,425,474,425,0,49,42,85,127,170,48,43,-1,5,101,91,-6,10,141,126,1,15,190,170,0,20,"{'F': 25, 'P': 17}","{'C': 34, 'J': 26, 'Z': 26}","{'Q': 38, 'R': 25, 'S': 13, 'T': 13, 'H': 25, 'M': 13}","{'Y': 13, 'A': 13, 'B': 6, 'D': 6, 'E': 6, 'G': 13, 'I': 6, 'K': 13, 'L': 6, 'N': 6, 'O': 6, 'U': 13, 'V': 6, 'W': 6, 'X': 6}"
INV-ZZ-7312711,SCH-ZZ-9094190,3686,Boeing 777,12/29/2023,12/29/2023,COK,DEL,425,491,394,-32,98,42,85,127,170,47,38,4,9,94,75,10,19,144,115,12,29,198,159,11,39,"{'F': 25, 'P': 17}","{'C': 34, 'J': 26, 'Z': 26}","{'Q': 38, 'R': 25, 'S': 13, 'T': 13, 'H': 25, 'M': 13}","{'Y': 13, 'A': 13, 'B': 6, 'D': 6, 'E': 6, 'G': 13, 'I': 6, 'K': 13, 'L': 6, 'N': 6, 'O': 6, 'U': 13, 'V': 6, 'W': 6, 'X': 6}"
INV-ZZ-2621915,SCH-ZZ-3882444,4763,BAe 146,12/30/2023,12/30/2023,AMD,CNN,91,104,82,-9,22,9,18,27,36,10,8,1,2,20,16,2,4,32,25,2,7,42,33,3,9,"{'F': 5, 'P': 4}","{'C': 7, 'J': 5, 'Z': 5}","{'Q': 8, 'R': 5, 'S': 3, 'T': 3, 'H': 5, 'M': 3}","{'Y': 3, 'A': 3, 'B': 1, 'D': 1, 'E': 1, 'G': 3, 'I': 1, 'K': 3, 'L': 1, 'N': 1, 'O': 1, 'U': 3, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-6189108,SCH-ZZ-3882444,4763,BAe 146,12/31/2023,12/31/2023,AMD,CNN,91,102,91,0,11,9,18,27,36,10,9,0,1,20,18,0,2,30,27,0,3,41,37,-1,4,"{'F': 5, 'P': 4}","{'C': 7, 'J': 5, 'Z': 5}","{'Q': 8, 'R': 5, 'S': 3, 'T': 3, 'H': 5, 'M': 3}","{'Y': 3, 'A': 3, 'B': 1, 'D': 1, 'E': 1, 'G': 3, 'I': 1, 'K': 3, 'L': 1, 'N': 1, 'O': 1, 'U': 3, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-6719541,SCH-ZZ-3882444,4763,BAe 146,01/06/2024,01/06/2024,AMD,CNN,91,104,92,1,12,9,18,27,36,10,9,0,1,21,19,-1,2,30,27,0,3,41,36,0,5,"{'F': 5, 'P': 4}","{'C': 7, 'J': 5, 'Z': 5}","{'Q': 8, 'R': 5, 'S': 3, 'T': 3, 'H': 5, 'M': 3}","{'Y': 3, 'A': 3, 'B': 1, 'D': 1, 'E': 1, 'G': 3, 'I': 1, 'K': 3, 'L': 1, 'N': 1, 'O': 1, 'U': 3, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-7155158,SCH-ZZ-6660445,2823,BAe 146,12/09/2023,12/09/2023,CCJ,JAI,91,107,99,8,8,9,18,27,36,10,9,0,1,20,18,0,2,30,28,-1,2,40,37,-1,3,"{'F': 5, 'P': 4}","{'C': 7, 'J': 5, 'Z': 5}","{'Q': 8, 'R': 5, 'S': 3, 'T': 3, 'H': 5, 'M': 3}","{'Y': 3, 'A': 3, 'B': 1, 'D': 1, 'E': 1, 'G': 3, 'I': 1, 'K': 3, 'L': 1, 'N': 1, 'O': 1, 'U': 3, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-9098835,SCH-ZZ-6660445,2823,BAe 146,12/10/2023,12/10/2023,CCJ,JAI,91,100,91,0,9,9,18,27,36,11,10,-1,1,21,19,-1,2,31,28,-1,3,41,37,-1,4,"{'F': 5, 'P': 4}","{'C': 7, 'J': 5, 'Z': 5}","{'Q': 8, 'R': 5, 'S': 3, 'T': 3, 'H': 5, 'M': 3}","{'Y': 3, 'A': 3, 'B': 1, 'D': 1, 'E': 1, 'G': 3, 'I': 1, 'K': 3, 'L': 1, 'N': 1, 'O': 1, 'U': 3, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-4318416,SCH-ZZ-6660445,2823,BAe 146,12/11/2023,12/11/2023,CCJ,JAI,91,107,90,-1,17,9,18,27,36,10,8,1,2,20,17,1,3,31,26,1,5,43,36,0,7,"{'F': 5, 'P': 4}","{'C': 7, 'J': 5, 'Z': 5}","{'Q': 8, 'R': 5, 'S': 3, 'T': 3, 'H': 5, 'M': 3}","{'Y': 3, 'A': 3, 'B': 1, 'D': 1, 'E': 1, 'G': 3, 'I': 1, 'K': 3, 'L': 1, 'N': 1, 'O': 1, 'U': 3, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-8512573,SCH-ZZ-6660445,2823,BAe 146,12/16/2023,12/16/2023,CCJ,JAI,91,108,102,11,6,9,18,27,36,10,9,0,1,21,20,-2,1,31,29,-2,2,43,41,-5,2,"{'F': 5, 'P': 4}","{'C': 7, 'J': 5, 'Z': 5}","{'Q': 8, 'R': 5, 'S': 3, 'T': 3, 'H': 5, 'M': 3}","{'Y': 3, 'A': 3, 'B': 1, 'D': 1, 'E': 1, 'G': 3, 'I': 1, 'K': 3, 'L': 1, 'N': 1, 'O': 1, 'U': 3, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-9054516,SCH-ZZ-6660445,2823,BAe 146,12/17/2023,12/17/2023,CCJ,JAI,91,104,85,-6,19,9,18,27,36,11,9,0,2,21,17,1,4,30,24,3,6,41,33,3,8,"{'F': 5, 'P': 4}","{'C': 7, 'J': 5, 'Z': 5}","{'Q': 8, 'R': 5, 'S': 3, 'T': 3, 'H': 5, 'M': 3}","{'Y': 3, 'A': 3, 'B': 1, 'D': 1, 'E': 1, 'G': 3, 'I': 1, 'K': 3, 'L': 1, 'N': 1, 'O': 1, 'U': 3, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-2256059,SCH-ZZ-6660445,2823,BAe 146,12/18/2023,12/18/2023,CCJ,JAI,91,105,97,6,8,9,18,27,36,10,9,0,1,21,19,-1,2,31,29,-2,2,42,39,-3,3,"{'F': 5, 'P': 4}","{'C': 7, 'J': 5, 'Z': 5}","{'Q': 8, 'R': 5, 'S': 3, 'T': 3, 'H': 5, 'M': 3}","{'Y': 3, 'A': 3, 'B': 1, 'D': 1, 'E': 1, 'G': 3, 'I': 1, 'K': 3, 'L': 1, 'N': 1, 'O': 1, 'U': 3, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-5494950,SCH-ZZ-6660445,2823,BAe 146,12/23/2023,12/23/2023,CCJ,JAI,91,105,94,3,11,9,18,27,36,11,10,-1,1,21,19,-1,2,31,28,-1,3,43,38,-2,5,"{'F': 5, 'P': 4}","{'C': 7, 'J': 5, 'Z': 5}","{'Q': 8, 'R': 5, 'S': 3, 'T': 3, 'H': 5, 'M': 3}","{'Y': 3, 'A': 3, 'B': 1, 'D': 1, 'E': 1, 'G': 3, 'I': 1, 'K': 3, 'L': 1, 'N': 1, 'O': 1, 'U': 3, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-9376042,SCH-ZZ-6660445,2823,BAe 146,12/24/2023,12/24/2023,CCJ,JAI,91,103,83,-8,20,9,18,27,36,11,9,0,2,20,16,2,4,32,26,1,6,43,35,1,8,"{'F': 5, 'P': 4}","{'C': 7, 'J': 5, 'Z': 5}","{'Q': 8, 'R': 5, 'S': 3, 'T': 3, 'H': 5, 'M': 3}","{'Y': 3, 'A': 3, 'B': 1, 'D': 1, 'E': 1, 'G': 3, 'I': 1, 'K': 3, 'L': 1, 'N': 1, 'O': 1, 'U': 3, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-3346518,SCH-ZZ-6660445,2823,BAe 146,12/25/2023,12/25/2023,CCJ,JAI,91,100,92,1,8,9,18,27,36,10,9,0,1,20,18,0,2,32,29,-2,3,41,38,-2,3,"{'F': 5, 'P': 4}","{'C': 7, 'J': 5, 'Z': 5}","{'Q': 8, 'R': 5, 'S': 3, 'T': 3, 'H': 5, 'M': 3}","{'Y': 3, 'A': 3, 'B': 1, 'D': 1, 'E': 1, 'G': 3, 'I': 1, 'K': 3, 'L': 1, 'N': 1, 'O': 1, 'U': 3, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-2346710,SCH-ZZ-6660445,2823,BAe 146,12/30/2023,12/30/2023,CCJ,JAI,91,107,91,0,16,9,18,27,36,10,9,0,1,21,18,0,3,31,26,1,5,43,37,-1,6,"{'F': 5, 'P': 4}","{'C': 7, 'J': 5, 'Z': 5}","{'Q': 8, 'R': 5, 'S': 3, 'T': 3, 'H': 5, 'M': 3}","{'Y': 3, 'A': 3, 'B': 1, 'D': 1, 'E': 1, 'G': 3, 'I': 1, 'K': 3, 'L': 1, 'N': 1, 'O': 1, 'U': 3, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-6804353,SCH-ZZ-6660445,2823,BAe 146,12/31/2023,12/31/2023,CCJ,JAI,91,102,91,0,11,9,18,27,36,10,9,0,1,20,18,0,2,32,28,-1,4,42,37,-1,5,"{'F': 5, 'P': 4}","{'C': 7, 'J': 5, 'Z': 5}","{'Q': 8, 'R': 5, 'S': 3, 'T': 3, 'H': 5, 'M': 3}","{'Y': 3, 'A': 3, 'B': 1, 'D': 1, 'E': 1, 'G': 3, 'I': 1, 'K': 3, 'L': 1, 'N': 1, 'O': 1, 'U': 3, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-1929096,SCH-ZZ-6660445,2823,BAe 146,01/01/2024,01/01/2024,CCJ,JAI,91,102,91,0,11,9,18,27,36,10,9,0,1,21,19,-1,2,32,28,-1,4,40,36,0,4,"{'F': 5, 'P': 4}","{'C': 7, 'J': 5, 'Z': 5}","{'Q': 8, 'R': 5, 'S': 3, 'T': 3, 'H': 5, 'M': 3}","{'Y': 3, 'A': 3, 'B': 1, 'D': 1, 'E': 1, 'G': 3, 'I': 1, 'K': 3, 'L': 1, 'N': 1, 'O': 1, 'U': 3, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-3763864,SCH-ZZ-6660445,2823,BAe 146,01/06/2024,01/06/2024,CCJ,JAI,91,100,87,-4,13,9,18,27,36,10,9,0,1,21,18,0,3,31,27,0,4,42,37,-1,5,"{'F': 5, 'P': 4}","{'C': 7, 'J': 5, 'Z': 5}","{'Q': 8, 'R': 5, 'S': 3, 'T': 3, 'H': 5, 'M': 3}","{'Y': 3, 'A': 3, 'B': 1, 'D': 1, 'E': 1, 'G': 3, 'I': 1, 'K': 3, 'L': 1, 'N': 1, 'O': 1, 'U': 3, 'V': 1, 'W': 1, 'X': 1}"
