InventoryId,ScheduleId,FlightNumber,AircraftType,DepartureAirport,ArrivalAirport,TotalCapacity,TotalInventory,BookedInventory,Oversold,AvailableInventory,FirstClass,BusinessClass,PremiumEconomyClass,EconomyClass,FC_TotalInventory,FC_BookedInventory,FC_Oversold,FC_AvailableInventory,BC_TotalInventory,BC_BookedInventory,BC_Oversold,BC_AvailableInventory,PC_TotalInventory,PC_BookedInventory,PC_Oversold,PC_AvailableInventory,EC_TotalInventory,EC_BookedInventory,EC_Oversold,EC_AvailableInventory,FC_CD,BC_CD,PC_CD,EC_CD,DepartureDatetime,ArrivalDatetime,Status
INV-ZZ-4985074,SCH-ZZ-9094190,3686,Boeing 777,COK,DEL,425,479,397,-28,82,42,85,127,170,50,41,1,9,96,80,5,16,151,125,2,26,199,165,5,34,"{'F': 3, 'P': 6}","{'C': 2, 'J': 10, 'Z': 4}","{'Q': 18, 'R': 8, 'S': 0, 'T': 0, 'H': 0, 'M': 0}","{'Y': 24, 'A': 3, 'B': 2, 'D': 0, 'E': 0, 'G': 2, 'I': 2, 'K': 0, 'L': 1, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-24 04:55:00,2023-12-25 03:45:00,On Time
INV-ZZ-3956076,SCH-ZZ-9094190,3686,Boeing 777,COK,DEL,425,492,453,28,39,42,85,127,170,49,45,-3,4,95,88,-3,7,142,131,-4,11,194,179,-9,15,"{'F': 3, 'P': 1}","{'C': 4, 'J': 3, 'Z': 0}","{'Q': 2, 'R': 0, 'S': 8, 'T': 1, 'H': 0, 'M': 0}","{'Y': 15, 'A': 0, 'B': 0, 'D': 0, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-25 04:55:00,2023-12-26 03:45:00,On Time
INV-ZZ-6351149,SCH-ZZ-9094190,3686,Boeing 777,COK,DEL,425,506,433,8,73,42,85,127,170,48,41,1,7,94,80,5,14,145,124,3,21,196,168,2,28,"{'F': 4, 'P': 3}","{'C': 11, 'J': 3, 'Z': 0}","{'Q': 5, 'R': 7, 'S': 4, 'T': 5, 'H': 0, 'M': 0}","{'Y': 17, 'A': 2, 'B': 9, 'D': 0, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-26 04:55:00,2023-12-27 03:45:00,On Time
INV-ZZ-4736366,SCH-ZZ-9094190,3686,Boeing 777,COK,DEL,425,474,425,0,49,42,85,127,170,48,43,-1,5,101,91,-6,10,141,126,1,15,190,170,0,20,"{'F': 2, 'P': 3}","{'C': 0, 'J': 4, 'Z': 6}","{'Q': 10, 'R': 0, 'S': 2, 'T': 1, 'H': 1, 'M': 1}","{'Y': 15, 'A': 4, 'B': 0, 'D': 1, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-28 04:55:00,2023-12-29 03:45:00,On Time
INV-ZZ-7312711,SCH-ZZ-9094190,3686,Boeing 777,COK,DEL,425,491,394,-32,98,42,85,127,170,47,38,4,9,94,75,10,19,144,115,12,29,198,159,11,39,"{'F': 4, 'P': 5}","{'C': 18, 'J': 1, 'Z': 0}","{'Q': 27, 'R': 0, 'S': 1, 'T': 1, 'H': 0, 'M': 0}","{'Y': 28, 'A': 9, 'B': 2, 'D': 0, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-29 04:55:00,2023-12-30 03:45:00,On Time
INV-ZZ-2621915,SCH-ZZ-3882444,4763,BAe 146,AMD,CNN,91,104,82,-9,22,9,18,27,36,10,8,1,2,20,16,2,4,32,25,2,7,42,33,3,9,"{'F': 1, 'P': 1}","{'C': 2, 'J': 1, 'Z': 1}","{'Q': 7, 'R': 0, 'S': 0, 'T': 0, 'H': 0, 'M': 0}","{'Y': 2, 'A': 6, 'B': 0, 'D': 1, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-30 20:37:00,2023-12-30 22:25:00,On Time
INV-ZZ-6189108,SCH-ZZ-3882444,4763,BAe 146,AMD,CNN,91,102,91,0,11,9,18,27,36,10,9,0,1,20,18,0,2,30,27,0,3,41,37,-1,4,"{'F': 0, 'P': 1}","{'C': 1, 'J': 1, 'Z': 0}","{'Q': 3, 'R': 0, 'S': 0, 'T': 0, 'H': 0, 'M': 0}","{'Y': 3, 'A': 1, 'B': 0, 'D': 0, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-31 20:37:00,2023-12-31 22:25:00,On Time
INV-ZZ-6719541,SCH-ZZ-3882444,4763,BAe 146,AMD,CNN,91,104,92,1,12,9,18,27,36,10,9,0,1,21,19,-1,2,30,27,0,3,41,36,0,5,"{'F': 1, 'P': 0}","{'C': 0, 'J': 0, 'Z': 2}","{'Q': 0, 'R': 1, 'S': 2, 'T': 0, 'H': 0, 'M': 0}","{'Y': 5, 'A': 0, 'B': 0, 'D': 0, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2024-01-06 20:37:00,2024-01-06 22:25:00,On Time
INV-ZZ-7155158,SCH-ZZ-6660445,2823,BAe 146,CCJ,JAI,91,107,99,8,8,9,18,27,36,10,9,0,1,20,18,0,2,30,28,-1,2,40,37,-1,3,"{'F': 1, 'P': 0}","{'C': 2, 'J': 0, 'Z': 0}","{'Q': 0, 'R': 1, 'S': 1, 'T': 0, 'H': 0, 'M': 0}","{'Y': 0, 'A': 0, 'B': 3, 'D': 0, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-09 02:00:00,2023-12-09 17:16:00,On Time
INV-ZZ-9098835,SCH-ZZ-6660445,2823,BAe 146,CCJ,JAI,91,100,91,0,9,9,18,27,36,11,10,-1,1,21,19,-1,2,31,28,-1,3,41,37,-1,4,"{'F': 1, 'P': 0}","{'C': 0, 'J': 1, 'Z': 1}","{'Q': 3, 'R': 0, 'S': 0, 'T': 0, 'H': 0, 'M': 0}","{'Y': 4, 'A': 0, 'B': 0, 'D': 0, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-10 02:00:00,2023-12-10 17:16:00,On Time
INV-ZZ-4318416,SCH-ZZ-6660445,2823,BAe 146,CCJ,JAI,91,107,90,-1,17,9,18,27,36,10,8,1,2,20,17,1,3,31,26,1,5,43,36,0,7,"{'F': 2, 'P': 0}","{'C': 3, 'J': 0, 'Z': 0}","{'Q': 0, 'R': 3, 'S': 2, 'T': 0, 'H': 0, 'M': 0}","{'Y': 2, 'A': 1, 'B': 1, 'D': 2, 'E': 1, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-11 02:00:00,2023-12-11 17:16:00,On Time
INV-ZZ-8512573,SCH-ZZ-6660445,2823,BAe 146,CCJ,JAI,91,108,102,11,6,9,18,27,36,10,9,0,1,21,20,-2,1,31,29,-2,2,43,41,-5,2,"{'F': 1, 'P': 0}","{'C': 1, 'J': 0, 'Z': 0}","{'Q': 2, 'R': 0, 'S': 0, 'T': 0, 'H': 0, 'M': 0}","{'Y': 0, 'A': 2, 'B': 0, 'D': 0, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-16 02:00:00,2023-12-16 17:16:00,On Time
INV-ZZ-9054516,SCH-ZZ-6660445,2823,BAe 146,CCJ,JAI,91,104,85,-6,19,9,18,27,36,11,9,0,2,21,17,1,4,30,24,3,6,41,33,3,8,"{'F': 0, 'P': 2}","{'C': 4, 'J': 0, 'Z': 0}","{'Q': 0, 'R': 3, 'S': 1, 'T': 2, 'H': 0, 'M': 0}","{'Y': 7, 'A': 0, 'B': 1, 'D': 0, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-17 02:00:00,2023-12-17 17:16:00,On Time
INV-ZZ-2256059,SCH-ZZ-6660445,2823,BAe 146,CCJ,JAI,91,105,97,6,8,9,18,27,36,10,9,0,1,21,19,-1,2,31,29,-2,2,42,39,-3,3,"{'F': 0, 'P': 1}","{'C': 0, 'J': 0, 'Z': 2}","{'Q': 0, 'R': 1, 'S': 0, 'T': 1, 'H': 0, 'M': 0}","{'Y': 3, 'A': 0, 'B': 0, 'D': 0, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-18 02:00:00,2023-12-18 17:16:00,On Time
INV-ZZ-5494950,SCH-ZZ-6660445,2823,BAe 146,CCJ,JAI,91,105,94,3,11,9,18,27,36,11,10,-1,1,21,19,-1,2,31,28,-1,3,43,38,-2,5,"{'F': 0, 'P': 1}","{'C': 1, 'J': 1, 'Z': 0}","{'Q': 1, 'R': 1, 'S': 0, 'T': 1, 'H': 0, 'M': 0}","{'Y': 2, 'A': 3, 'B': 0, 'D': 0, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-23 02:00:00,2023-12-23 17:16:00,On Time
INV-ZZ-9376042,SCH-ZZ-6660445,2823,BAe 146,CCJ,JAI,91,103,83,-8,20,9,18,27,36,11,9,0,2,20,16,2,4,32,26,1,6,43,35,1,8,"{'F': 2, 'P': 0}","{'C': 1, 'J': 1, 'Z': 2}","{'Q': 2, 'R': 3, 'S': 0, 'T': 0, 'H': 0, 'M': 1}","{'Y': 0, 'A': 8, 'B': 0, 'D': 0, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-24 02:00:00,2023-12-24 17:16:00,On Time
INV-ZZ-3346518,SCH-ZZ-6660445,2823,BAe 146,CCJ,JAI,91,100,92,1,8,9,18,27,36,10,9,0,1,20,18,0,2,32,29,-2,3,41,38,-2,3,"{'F': 0, 'P': 1}","{'C': 1, 'J': 0, 'Z': 1}","{'Q': 1, 'R': 1, 'S': 0, 'T': 0, 'H': 0, 'M': 1}","{'Y': 3, 'A': 0, 'B': 0, 'D': 0, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-25 02:00:00,2023-12-25 17:16:00,On Time
INV-ZZ-2346710,SCH-ZZ-6660445,2823,BAe 146,CCJ,JAI,91,107,91,0,16,9,18,27,36,10,9,0,1,21,18,0,3,31,26,1,5,43,37,-1,6,"{'F': 0, 'P': 1}","{'C': 2, 'J': 1, 'Z': 0}","{'Q': 5, 'R': 0, 'S': 0, 'T': 0, 'H': 0, 'M': 0}","{'Y': 5, 'A': 0, 'B': 0, 'D': 1, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-30 02:00:00,2023-12-30 17:16:00,On Time
INV-ZZ-6804353,SCH-ZZ-6660445,2823,BAe 146,CCJ,JAI,91,102,91,0,11,9,18,27,36,10,9,0,1,20,18,0,2,32,28,-1,4,42,37,-1,5,"{'F': 1, 'P': 0}","{'C': 2, 'J': 0, 'Z': 0}","{'Q': 4, 'R': 0, 'S': 0, 'T': 0, 'H': 0, 'M': 0}","{'Y': 2, 'A': 2, 'B': 1, 'D': 0, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-31 02:00:00,2023-12-31 17:16:00,Cancelled
INV-ZZ-1929096,SCH-ZZ-6660445,2823,BAe 146,CCJ,JAI,91,102,91,0,11,9,18,27,36,10,9,0,1,21,19,-1,2,32,28,-1,4,40,36,0,4,"{'F': 0, 'P': 1}","{'C': 1, 'J': 0, 'Z': 1}","{'Q': 4, 'R': 0, 'S': 0, 'T': 0, 'H': 0, 'M': 0}","{'Y': 1, 'A': 1, 'B': 2, 'D': 0, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2024-01-01 02:00:00,2024-01-01 17:16:00,On Time
INV-ZZ-3763864,SCH-ZZ-6660445,2823,BAe 146,CCJ,JAI,91,100,87,-4,13,9,18,27,36,10,9,0,1,21,18,0,3,31,27,0,4,42,37,-1,5,"{'F': 1, 'P': 0}","{'C': 2, 'J': 1, 'Z': 0}","{'Q': 1, 'R': 2, 'S': 0, 'T': 1, 'H': 0, 'M': 0}","{'Y': 4, 'A': 0, 'B': 1, 'D': 0, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2024-01-06 02:00:00,2024-01-06 17:16:00,On Time
INV-ZZ-8746052,SCH-ZZ-5071799,4167,Boeing 787,IDR,MAA,270,301,270,0,31,27,54,81,108,30,27,0,3,64,57,-3,7,95,85,-4,10,129,116,-8,13,"{'F': 2, 'P': 1}","{'C': 6, 'J': 0, 'Z': 1}","{'Q': 5, 'R': 4, 'S': 1, 'T': 0, 'H': 0, 'M': 0}","{'Y': 0, 'A': 8, 'B': 1, 'D': 3, 'E': 1, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-16 13:53:00,2023-12-17 01:04:00,On Time
INV-ZZ-4770316,SCH-ZZ-5071799,4167,Boeing 787,IDR,MAA,270,310,270,0,40,27,54,81,108,30,26,1,4,65,57,-3,8,92,80,1,12,120,104,4,16,"{'F': 3, 'P': 1}","{'C': 0, 'J': 4, 'Z': 4}","{'Q': 9, 'R': 2, 'S': 1, 'T': 0, 'H': 0, 'M': 0}","{'Y': 15, 'A': 1, 'B': 0, 'D': 0, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-17 13:53:00,2023-12-18 01:04:00,Cancelled
INV-ZZ-3300271,SCH-ZZ-5071799,4167,Boeing 787,IDR,MAA,270,320,262,-8,58,27,54,81,108,30,25,2,5,60,49,5,11,95,78,3,17,123,101,7,22,"{'F': 5, 'P': 0}","{'C': 9, 'J': 2, 'Z': 0}","{'Q': 8, 'R': 7, 'S': 2, 'T': 0, 'H': 0, 'M': 0}","{'Y': 10, 'A': 8, 'B': 1, 'D': 1, 'E': 2, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-18 13:53:00,2023-12-19 01:04:00,On Time
INV-ZZ-6799443,SCH-ZZ-5071799,4167,Boeing 787,IDR,MAA,270,300,266,-4,34,27,54,81,108,30,27,0,3,61,54,0,7,97,86,-5,11,125,111,-3,14,"{'F': 3, 'P': 0}","{'C': 6, 'J': 0, 'Z': 1}","{'Q': 9, 'R': 2, 'S': 0, 'T': 0, 'H': 0, 'M': 0}","{'Y': 11, 'A': 1, 'B': 2, 'D': 0, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-19 13:53:00,2023-12-20 01:04:00,On Time
INV-ZZ-1571829,SCH-ZZ-5071799,4167,Boeing 787,IDR,MAA,270,305,255,-15,50,27,54,81,108,31,26,1,5,63,53,1,10,90,75,6,15,119,100,8,19,"{'F': 3, 'P': 2}","{'C': 7, 'J': 3, 'Z': 0}","{'Q': 11, 'R': 0, 'S': 4, 'T': 0, 'H': 0, 'M': 0}","{'Y': 13, 'A': 4, 'B': 1, 'D': 0, 'E': 1, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-20 13:53:00,2023-12-21 01:04:00,On Time
INV-ZZ-3210033,SCH-ZZ-5071799,4167,Boeing 787,IDR,MAA,270,315,268,-2,47,27,54,81,108,32,27,0,5,60,51,3,9,92,78,3,14,123,105,3,18,"{'F': 0, 'P': 5}","{'C': 2, 'J': 7, 'Z': 0}","{'Q': 8, 'R': 0, 'S': 0, 'T': 3, 'H': 0, 'M': 3}","{'Y': 8, 'A': 9, 'B': 0, 'D': 1, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-21 13:53:00,2023-12-22 01:04:00,On Time
INV-ZZ-9588648,SCH-ZZ-5071799,4167,Boeing 787,IDR,MAA,270,311,251,-19,60,27,54,81,108,31,25,2,6,61,49,5,12,90,73,8,17,123,99,9,24,"{'F': 5, 'P': 1}","{'C': 5, 'J': 4, 'Z': 3}","{'Q': 4, 'R': 1, 'S': 10, 'T': 0, 'H': 1, 'M': 1}","{'Y': 12, 'A': 11, 'B': 1, 'D': 0, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-23 13:53:00,2023-12-24 01:04:00,On Time
INV-ZZ-5203603,SCH-ZZ-5071799,4167,Boeing 787,IDR,MAA,270,298,249,-21,49,27,54,81,108,32,27,0,5,64,54,0,10,91,76,5,15,120,100,8,20,"{'F': 4, 'P': 1}","{'C': 4, 'J': 6, 'Z': 0}","{'Q': 10, 'R': 1, 'S': 2, 'T': 1, 'H': 1, 'M': 0}","{'Y': 3, 'A': 8, 'B': 9, 'D': 0, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-24 13:53:00,2023-12-25 01:04:00,On Time
INV-ZZ-6920668,SCH-ZZ-5071799,4167,Boeing 787,IDR,MAA,270,299,264,-6,35,27,54,81,108,31,27,0,4,59,52,2,7,92,81,0,11,119,105,3,14,"{'F': 0, 'P': 4}","{'C': 5, 'J': 0, 'Z': 2}","{'Q': 7, 'R': 1, 'S': 1, 'T': 2, 'H': 0, 'M': 0}","{'Y': 11, 'A': 3, 'B': 0, 'D': 0, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-25 13:53:00,2023-12-26 01:04:00,On Time
INV-ZZ-1584301,SCH-ZZ-5071799,4167,Boeing 787,IDR,MAA,270,320,252,-18,68,27,54,81,108,30,24,3,6,63,50,4,13,92,72,9,20,121,95,13,26,"{'F': 5, 'P': 1}","{'C': 0, 'J': 4, 'Z': 9}","{'Q': 5, 'R': 8, 'S': 2, 'T': 1, 'H': 2, 'M': 2}","{'Y': 8, 'A': 8, 'B': 0, 'D': 7, 'E': 0, 'G': 2, 'I': 0, 'K': 1, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-26 13:53:00,2023-12-27 01:04:00,On Time
INV-ZZ-5480266,SCH-ZZ-5071799,4167,Boeing 787,IDR,MAA,270,311,282,12,29,27,54,81,108,31,28,-1,3,61,55,-1,6,94,85,-4,9,124,113,-5,11,"{'F': 3, 'P': 0}","{'C': 2, 'J': 4, 'Z': 0}","{'Q': 9, 'R': 0, 'S': 0, 'T': 0, 'H': 0, 'M': 0}","{'Y': 6, 'A': 3, 'B': 0, 'D': 1, 'E': 0, 'G': 0, 'I': 0, 'K': 1, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-27 13:53:00,2023-12-28 01:04:00,On Time
INV-ZZ-9811407,SCH-ZZ-5336077,2679,Boeing 777-300,GOI,BLR,360,408,324,-36,84,36,72,108,144,41,33,3,8,81,64,8,17,124,98,10,26,171,136,8,35,"{'F': 4, 'P': 4}","{'C': 11, 'J': 5, 'Z': 1}","{'Q': 1, 'R': 10, 'S': 11, 'T': 2, 'H': 1, 'M': 1}","{'Y': 22, 'A': 13, 'B': 0, 'D': 0, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-25 22:49:00,2023-12-26 01:50:00,On Time
INV-ZZ-1909064,SCH-ZZ-5336077,2679,Boeing 777-300,GOI,BLR,360,414,357,-3,57,36,72,108,144,42,36,0,6,85,73,-1,12,123,106,2,17,166,143,1,23,"{'F': 5, 'P': 1}","{'C': 5, 'J': 5, 'Z': 2}","{'Q': 17, 'R': 0, 'S': 0, 'T': 0, 'H': 0, 'M': 0}","{'Y': 23, 'A': 0, 'B': 0, 'D': 0, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-27 22:49:00,2023-12-28 01:50:00,On Time
INV-ZZ-9132824,SCH-ZZ-5336077,2679,Boeing 777-300,GOI,BLR,360,401,349,-11,52,36,72,108,144,41,36,0,5,83,72,0,11,124,108,0,16,159,138,6,21,"{'F': 0, 'P': 5}","{'C': 7, 'J': 2, 'Z': 2}","{'Q': 5, 'R': 1, 'S': 3, 'T': 2, 'H': 4, 'M': 1}","{'Y': 7, 'A': 11, 'B': 0, 'D': 1, 'E': 2, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-28 22:49:00,2023-12-29 01:50:00,On Time
INV-ZZ-8754275,SCH-ZZ-5336077,2679,Boeing 777-300,GOI,BLR,360,431,389,29,42,36,72,108,144,40,36,0,4,86,78,-6,8,123,111,-3,12,170,154,-10,16,"{'F': 1, 'P': 3}","{'C': 5, 'J': 1, 'Z': 2}","{'Q': 4, 'R': 4, 'S': 4, 'T': 0, 'H': 0, 'M': 0}","{'Y': 8, 'A': 4, 'B': 4, 'D': 0, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-31 22:49:00,2024-01-01 01:50:00,Cancelled
INV-ZZ-2370284,SCH-ZZ-5336077,2679,Boeing 777-300,GOI,BLR,360,400,314,-46,86,36,72,108,144,42,33,3,9,80,63,9,17,123,97,11,26,172,135,9,37,"{'F': 2, 'P': 7}","{'C': 8, 'J': 2, 'Z': 7}","{'Q': 1, 'R': 8, 'S': 3, 'T': 12, 'H': 0, 'M': 2}","{'Y': 14, 'A': 6, 'B': 5, 'D': 0, 'E': 4, 'G': 8, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2024-01-01 22:49:00,2024-01-02 01:50:00,On Time
INV-ZZ-4501568,SCH-ZZ-6301036,2055,Boeing 717,BBI,MAA,100,112,92,-8,20,10,20,30,40,11,9,1,2,24,20,0,4,33,27,3,6,45,37,3,8,"{'F': 0, 'P': 2}","{'C': 3, 'J': 0, 'Z': 1}","{'Q': 1, 'R': 0, 'S': 4, 'T': 0, 'H': 1, 'M': 0}","{'Y': 2, 'A': 4, 'B': 2, 'D': 0, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-17 10:51:00,2023-12-18 00:16:00,On Time
INV-ZZ-1069750,SCH-ZZ-6301036,2055,Boeing 717,BBI,MAA,100,116,96,-4,20,10,20,30,40,11,9,1,2,23,19,1,4,35,29,1,6,46,38,2,8,"{'F': 1, 'P': 1}","{'C': 1, 'J': 3, 'Z': 0}","{'Q': 6, 'R': 0, 'S': 0, 'T': 0, 'H': 0, 'M': 0}","{'Y': 8, 'A': 0, 'B': 0, 'D': 0, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-18 10:51:00,2023-12-19 00:16:00,On Time
INV-ZZ-5439894,SCH-ZZ-6301036,2055,Boeing 717,BBI,MAA,100,111,98,-2,13,10,20,30,40,12,11,-1,1,22,19,1,3,34,30,0,4,45,40,0,5,"{'F': 1, 'P': 0}","{'C': 2, 'J': 1, 'Z': 0}","{'Q': 2, 'R': 0, 'S': 0, 'T': 0, 'H': 1, 'M': 1}","{'Y': 5, 'A': 0, 'B': 0, 'D': 0, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-20 10:51:00,2023-12-21 00:16:00,On Time
INV-ZZ-1190059,SCH-ZZ-6301036,2055,Boeing 717,BBI,MAA,100,116,105,5,11,10,20,30,40,12,11,-1,1,24,22,-2,2,36,32,-2,4,46,41,-1,5,"{'F': 1, 'P': 0}","{'C': 1, 'J': 1, 'Z': 0}","{'Q': 0, 'R': 0, 'S': 1, 'T': 1, 'H': 1, 'M': 1}","{'Y': 1, 'A': 3, 'B': 0, 'D': 0, 'E': 0, 'G': 1, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-24 10:51:00,2023-12-25 00:16:00,On Time
INV-ZZ-8463065,SCH-ZZ-6301036,2055,Boeing 717,BBI,MAA,100,119,101,1,18,10,20,30,40,12,10,0,2,23,19,1,4,35,30,0,5,46,39,1,7,"{'F': 0, 'P': 2}","{'C': 2, 'J': 1, 'Z': 1}","{'Q': 4, 'R': 1, 'S': 0, 'T': 0, 'H': 0, 'M': 0}","{'Y': 1, 'A': 5, 'B': 0, 'D': 0, 'E': 0, 'G': 1, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-25 10:51:00,2023-12-26 00:16:00,On Time
INV-ZZ-5941911,SCH-ZZ-6301036,2055,Boeing 717,BBI,MAA,100,111,97,-3,14,10,20,30,40,11,10,0,1,23,20,0,3,35,30,0,5,46,40,0,6,"{'F': 1, 'P': 0}","{'C': 3, 'J': 0, 'Z': 0}","{'Q': 4, 'R': 0, 'S': 1, 'T': 0, 'H': 0, 'M': 0}","{'Y': 5, 'A': 0, 'B': 0, 'D': 0, 'E': 1, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-27 10:51:00,2023-12-28 00:16:00,On Time
